ProjectID,Comments
11346617,"    Added modules, models and CRUD Cafedra,faculty,job,subject,prepod, scienceStatus"
11346617,    Yii2 installing
11346617,    Yii2 installing
11346696,    Update README.md
11346696,    Update README.md
11346696,    Update README.md
11346696,    Update README.md
11346696,    Update readme
11346696,    
11346696,    Update readme.
11346696,    add readme
11346696,    
11346696,    add readme file.
11346787,    modif2 laporan dikit biar ada omzet titip jual
11346805,    update readme.md
11346938,    Upgrade to tool_adhoc 3.0
11346938,    Update readme
11346938,    More readme updates
11346938,    Update readmes
11346938,    Update refs
11346938,    Pad out readme a little
11346938,    Update README.md
11346938,    Update README.md
11346938,    Update README.md
11346938,    Update README.md
11346938,    Move to admin/tool
11346938,    Initial commit
11346938,    Add cron queue
11346938,    Upgrade to tool_adhoc 3.0
11346938,    More readme updates
11346938,    Update readmes
11346938,    Add subplugins.php
11346938,    Update readme
11346938,    Add cron queue
11346964,    Update README.md
11346964,    Update README.md
11346964,    Create README.md
11347017,    Add template for Morph scraper
11347512,    first commit
11347726,    update (Readme.md)
11347726,    initial commit
11347823,    Rename plugin and action
11347823,    Rename ifttt-wordpress-bridge to ifttt-bridge
11347823,    Update description and version
11347823,    Enhance texts on config page
11347823,    Set version to 0.9.0 and set version in php files from package.json
11347823,    Initial commit with version version of plugin and first behat spec
11347901,    remember the name and spelling and don't do the mistake agian
11347901,    read me updated
11347901,    initial commit
11347999,    Update changelog for v2.2 (#2)
11347999,    Add readme
11348092,    Update README.md
11348092,    Update README.md
11348092,    licence
11348092,    Update README.md
11348092,    Create README.md
11348137,    added reference to http://mods.mybb.com/view/index-top-posters-2
11348137,    added
11348137,    Initial commit
11348146,"    journal update, detail in readme"
11348146,"    journal update, detail in ready"
11348146,    journal update
11348146,"    cars, dic ,links,database"
11348146,    journal update
11348146,"    journal update, db update"
11348146,"    readme update, journal"
11348146,"    readme update, journal"
11348146,    init runnable app
11348146,    Initial commit
11348196,    Added support for sorting labels by priority
11348196,    WATO-25 Added support for translated label search
11348196,    Remove private repo reference
11348196,    Add translatable capabilities to label and category names; Update README
11348196,    Added readme
11348196,    Initial commit
11348269,    Initial commit
11348311,    Update License information.
11348311,    Update README.md
11348311,    initial commit
11348325,    new
11348325,    new
11348325,    new
11348703,    Create README.md
11348751,    Initial commit
11348751,    this is the first change
11348770,    added check for local rep
11348770,    added persmission check
11348770,    added documentation
11348770,    update added documentation
11348770,    initial commit
11348799,    adding build status image for travis-ci
11348799,    adding more to README
11348799,"    reworking the Basic Example, and the bullet points for why Squirt"
11348799,    changing markdown to indicate PHP language
11348799,    fixing link to wiki
11348799,    adding link to wiki
11348799,    improving wording
11348799,    tweaks to README
11348799,    expanding a note
11348799,    tweaking the README to provide more clarity
11348799,    moving around content in the example
11348799,    expanding example in the README
11348799,    adding notes to the example
11348799,    using new SquirtUtil class to help make squirtable classes
11348799,    
11348799,"    noting that this now uses closures, so taking that out of the README"
11348799,    removing claim
11348799,    adding installation instructions
11348799,    adding initial README documentation
11348799,    Initial commit
11348898,    Goodbye.
11348898,    Support reverse proxy paths
11348898,    
11348898,    This allows us to add a path to the websocket endpoint so that th
11348898,    webserver can proxy_pass requests based on path instead of (or in
11348898,    addition to) ports.
11348898,    
11348898,"    The biggest advantage is that now, no additional ports need to be"
11348898,    opened to have a websocket connection.
11348898,"    Gah, markdown newlines..."
11348898,    WSS/HTTPS fixes
11348898,    
11348898,    Turns out Ratchet doesn't support SSL.
11348898,    A workaround is to have nginx proxypass those connections.
11348898,    The $sslport parameter allows setting the port on which nginx listens
11348898,    on.
11348898,    
11348898,"    Another workaround is to use stunnel, but I haven't looked into that."
11348898,    Minor fixes to README
11348898,    Documents new configuration method
11348898,    
11348898,    We're now using $config instead of passing argument to addPlugin because
11348898,    the daemon needs to get the information as well as the plugin.
11348898,    Adds libevent recommendation & link to Ratchet doc
11348898,    Fixes markdown fail
11348898,    Adds some instructions on how to set this up
11348898,    Initial commit
11348937,    parse
11348937,    z
11348937,    z
11348937,    php
11348937,    example
11348937,    Create README.md
11348972,    Update README.md
11348972,    Update README.md
11348972,    Initial commit
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11348986,    test
11349087,    Update README.md
11349087,    Update README.md
11349087,    Update README.md
11349087,    Initial commit
11349102,    added one line blurb
11349102,    Initial commit
11349133,    Initial Commit for the plugin.
11349133,    
11349133,    git-svn-id: https://plugins.svn.wordpress.org/aspose-pdf-exporter/trunk@945365 b8457f37-d9ea-0310-8a92-e5e31aec5664
11349283,    Initial commit
11349374,    Update vendors and fix phpunit test
11349374,    Move tests outside src folder
11349374,    Update README.md
11349374,    Update README.md
11349374,    Add compatibility PHP7
11349374,    Prepared release 1.0.3.
11349374,    Fix Regex class namespace.
11349374,    Fixed release date.
11349374,    Described new release in the README file.
11349374,    Fixed version number before 1.0.0 release
11349374,    Removed bad files.
11349374,    Switched to PSR-4
11349374,    Removed test directory (no tests written yet)
11349374,    Imported library from private repository.
11349374,    Initial commit
11349422,"    update readme.md, fix logs command"
11349422,    Update README.md
11349422,    readme updated
11349422,    Initial commit
11349425,    update readme
11349425,    update readme and license file
11349425,"    2.0 dev branch created, new package name"
11349425,    Update README.md
11349425,    more docs
11349425,    ready to 1.0.0 release
11349425,    readme updated
11349425,"    fixed bug in removeTask, more tests"
11349425,    readme updated
11349425,    pre-beta composer update
11349425,    fixed signals if no pcntl
11349425,    close to first beta release
11349425,    Initial commit
11349426,    updated composer.json
11349426,    Installer refinements
11349426,"    readme updated, travis added"
11349426,    readme updated
11349426,    Initial commit
11349463,    fix readme title
11349463,    fix readme
11349463,    add code block to run example
11349463,    fix readme 2
11349463,    fix readme
11349463,    update readme with instructions
11349463,    Initial commit
11349782,    Update README.md
11349782,    add description for a few methods and readme
11349782,    Update README.md
11349782,    Update README.md
11349782,    Update README.md
11349782,    Create README.md
11349787,    user Controller:: to connect a controller to a model
11349787,    fixed README
11349787,    fixed inheritedApiFields and mentioned schema controller in README
11349787,    added schema controller
11349787,"    fixed to array converting, made data property optional and adjusted tests"
11349787,"    fixed field casting, including inherited fields"
11349787,    fixed inherited api field
11349787,    updated README
11349787,    updated README and added a test for empty data -> 404
11349787,"    completed basic test suite, fixed api controller behaviour in checking methods and permissions"
11349787,    better argument order
11349787,"    more tests for auth process, but still incomplete. fixed adminaccesstoken and rughly started to implement the overwrite-config-feature"
11349787,"    added controller test, incomplete"
11349787,    implemented first unit tests
11349787,    updated readme
11349787,    updated readme
11349787,    updated readme
11349787,    fixed access token and started to write the manual
11349787,    initial commit
11349828,    Additional composer installation procedure to README.md
11349828,    Update to composer.json
11349828,    README update - include repository URL and education disclaimer added; composer.json update before publishing to packagist
11349828,    Initial commit. Version 1.0
11349844,    Update README.md
11349844,    
11349844,    uodate describe
11349844,    test
11349844,    write readme.md
11349844,    write read.md
11349844,    Initial commit
11349877,    Update readme.md
11349877,    Update readme.md
11349877,    Update readme.md
11349877,    Update readme.md
11349877,    Update readme.md
11349877,    A long ways to go
11350024,    my yiiBones
11350024,    my yiiBones
11350024,    my yiiBones
11350080,    updated readme
11350080,    updated readme.md
11350080,    added small cute badges to read me
11350080,    Solucionado! (readme.md)
11350080,    New awesome readme!!
11350080,    First Commit ---
11350216,    2.6.0 Release
11350216,    2.6.0 Release
11350216,    2.5.0 Release
11350216,    2.0.2 release
11350216,    2.0 Release
11350216,    2.3 Release
11350216,    version 2.2
11350216,    2.0 Beta
11350216,    2.0 Beta version
11350216,    1.4.1 release
11350216,    1.4 release
11350216,    1.4 release
11350216,    1.3.0 release
11350216,    1.2.1 release
11350216,    1.2.0 release
11350216,    Released 1.1.2
11350216,    Released 1.1.1
11350216,    Released 1.1.01
11350216,    Released 1.1.0 version.
11350216,    Created Hooks for templates.
11350216,    updated readme and banner.
11350216,    Released 1.0.1 due to conflict with WordPress.
11350216,    Updated readme files
11350216,    Releasing 1.0.0 version
11350216,    Updated Readme files and fixed typos in wp-admin
11350216,    =Latest version 0.8.7 released
11350216,    Releasing 0.8.60 version
11350216,    Updated to new version and minor bug fixes.
11350216,    New version released
11350216,    Fixed import issue and some minor bug fixes.
11350216,    Updated ldd-directory-lite plugin to 0.8.5-beta
11350216,    Updated to latest version.
11350216,    Updated README
11350216,    Version bumped to 0.8
11350216,"    Tested uninstall, fixed errors. Found bug in appearance settings, fixed."
11350216,    Master commit bump to 0.7.1
11350216,    Updated GitHub README
11350216,"    More documentation, more housekeeping (you want towel?)"
11350216,    Never let you code get this messy. Time to clean up.
11350216,"    Fixes to Bootstrap, updated readme, added TagsInput"
11350216,    Documenting and commenting
11350216,    Updated README with source credits
11350216,"    I did stuff. No idea what, just stuff."
11350216,"    Changes to CSS, search functionality, ready for 0.5.2?"
11350216,"    Implemented usage tracking, bumping to 0.5.2-beta"
11350216,    Updated README
11350216,    First release on WordPress.org
11350216,    Normalization
11350216,    Major improvements to the installation/uninstallation
11350216,    Adding markdown Readme for GitHub
11350216,    1.2.0 release
11350216,    Updated to latest version.
11350216,    Added @WebDevStudios custom metaboxes to submodules
11350216,"    Initial structural changes, setting the scene."
11350280,    drop support for older versions
11350280,    remove Doctrine extensions from dependencies
11350280,    cs fix
11350280,    make File entity configurable
11350280,    implements pagination
11350280,    remove Gaufrette dependency
11350280,    Added instructions
11350280,    Added documentation on route configuration
11350280,    Added documentation to the readme
11350280,    Added documentation
11350280,    Added modal template
11350280,    Initial commit
11350303,    trip upload via csv link
11350303,    Initial commit
11350303,    new admin template aded
11350303,    new admin template aded
11350303,    new admin template aded
11350303,    new admin template aded
11350303,    icheck and tripbooking
11350303,    new admin template aded
11350303,    new admin template aded
11350303,    new admin template aded
11350303,    admin login to fa
11350303,    icheck and tripbooking
11350330,    docs
11350330,    Initial commit
11350372,    Updates the read me with more info
11350372,    Initial commit
11350372,    Initial commit
11350438,    Init-Premier commit
11350438,    Init-Premier commit
11350438,    Init-Premier commit
11350650,    Create README.md
11350650,    Deleted everything
11350650,    first commit
11350656,    Create README.md
11350656,    latest update
11350656,    add file maintenance
11350656,    first commit
11350656,    add picture in profile
11350656,    first commit
11350666,    Initial commit
11350676,    Update README.md
11350676,    Update README.md
11350676,    Update README.md
11350676,    readme usage
11350676,    readme
11350893,    Update README.md
11350893,    Update README.md
11350893,    Create README.md
11350990,    Initial commit
11351111,    Readme Fix
11351111,    Initial commit
11351111,    Add files
11351124,    Version 1.0.
11351124,    Version 1.0.
11351124,    Version 1.0.
11351124,    Version 1.0.
11351280,    Initial commit.
11351538,    Travis Status Image Added
11351538,    Readme added
11351559,    Initial commit
11351599,    updates accountant readme
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    install laravel 4
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351599,    adds new member details page
11351599,    initial commit
11351599,    clear remote repo
11351599,    Laravel 4 install [trigger:composer]
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351628,    COMMIT 1108141353
11351628,    
11351628,    Commit d'envoie des fichiers
11351708,    Update README.md
11351708,    Removed unnecessary commented code.  Organized.
11351708,    First commit. Adding a README.
11351754,    updated readme
11351754,    initial commit
11351754,    Initial commit
11352067,    Update README.md
11352067,    Update README.md
11352067,    Update README.md
11352067,    Update README.md
11352067,    Initial commit
11352157,    Update README.md
11352157,    Added missing semicolons
11352157,    
11352157,    Those missing semicolons used to return an error
11352157,    Update readme
11352157,    Update readme.. fix typo
11352157,    Update readme
11352157,    link to CPT_Core
11352157,    link to CPT_Core
11352157,    update readme
11352157,    fix typo
11352157,    add readme
11352159,    Update README.md
11352159,    Separate code examples in the readme
11352159,    Formatting fixes for readme
11352159,    
11352159,"    Github was cutting the arrays off, and the field was not scrollable.  So"
11352159,    it had to be updated so users wouldn't forget the 'slug' requirement.
11352159,    Just made the code block more vertical.
11352159,    Added missing $post_id argument in the example code
11352159,    
11352159,    It used to cause a PHP warning in the WP dashboard
11352159,    Update README.md
11352159,    clean up readme
11352159,    add localization strings
11352159,    update readme
11352159,"    Update readme example to demonstrate using an array to pass singular, plural, and registered name. Closes #1"
11352159,    link to Taxonomy_Core
11352159,    update readme
11352159,    include readme
11352316,    Completed Crud
11352316,    Completed Crud
11352462,    Fix typo
11352462,    C#6
11352462,    Update README.md
11352462,    Add language-specific highlighting
11352462,    Fix typo
11352462,    Fix typo
11352462,    Enhance highlighting
11352462,    Fix grammar
11352462,    Fix typos
11352462,    Fix gh-specific md-issues
11352462,    Add disclaimer
11352462,    Add key generation
11352462,    Add title and stuff
11352462,    Fix typo
11352462,    Update readme
11352462,    Update README to md
11352462,    Rename README
11352462,    .
11352462,    .
11352462,    Fix encoding
11352462,    Movint to hexadecimal encoding
11352462,    .
11352462,    Change to XML format
11352462,    Add readme
11352501,    Lots
11352501,    Actually this is just a clean Laravel 5 project with none of the CNP files. I'll be moving them over bit by bit.
11352501,    Just adding a note re: starting supervisor service
11352501,    formatting
11352501,    stuff
11352501,    testing
11352501,    Added link to the development environment repository.
11352501,    Created stub versions of CONTRIBUTING.md and main readme.md
11352501,    First commit
11352501,    More stuff
11352522,    Created empty Readme
11352928,    Build process updates
11352928,    Fix some scrutinizer issues
11352928,    Update readme and some config files
11352928,"    Fix Todo lib tests, and migrations"
11352928,    First public commit
11353218,    update readme
11353218,    update readme & add branch alias
11353218,    update readme
11353218,    update readme
11353218,    update readme
11353218,    add sample recipe link
11353218,    added force option and instance variable
11353218,    update readme
11353218,    fixed autoloader issue
11353218,    fix readme
11353218,    fix readme
11353218,    update
11353218,    Initial commit
11353271,    fixes namespace
11353271,    removes extra whitespace
11353271,    some readme updates
11353271,    initial commit
11353277,    Change require_once to include_once.
11353277,    Add some document.
11353277,    Initiate.
11353277,    Group content install/uninstall working.
11353309,    Update README.md
11353309,    Update README.md
11353309,    Added help text to README.md
11353309,    Initial commit
11353346,    Add information about PHP-CPP extension
11353346,    Update README.md
11353346,    Small fixes in README
11353346,    First commit
11353346,    Initial commit
11353350,    first commit
11353350,    first commit
11353418,"    more changes, bug fixes"
11353418,    More README changes
11353418,    README
11353418,    Initial commit
11353579,    Fix type in READMIE
11353579,    Update README.md
11353579,    Update with new service function return values
11353579,    Document fixed quantity option in getproductinfo
11353579,    Update LGLib version requirement
11353579,    Add form to apply gift card code
11353579,    Document additional api functions
11353579,    Document formatAmount service function
11353579,"    Get user ID for determining plugin price, set amount paid in order item object"
11353579,"    Fix variable name, allow filter by category in getItemInfo"
11353579,"    Remove amazon gateway class, update Readme and Changelog"
11353579,    Fix readme
11353579,    Update readme
11353579,    Remove old fckeditor files and commented code
11353579,    Initial commit
11353579,    Add Square SDK as regular files
11353579,    Remove submodule reference to Square SDK
11353579,    Add square payment gateway
11353579,    Add Square SDK as regular files
11353579,    Remove submodule reference to Square SDK
11353579,    Add square payment gateway
11353603,    delete numbered list
11353603,    correct markdown
11353603,    correct markdown
11353603,    correct
11353603,    correct instruction
11353603,    install instruction
11353603,    Initial commit
11353777,    Update readme
11353777,    added PHP 7 support
11353777,    Initialized release 1.1.3.
11353777,"    Initialized release 1.1.0, added abstract HTTP controller."
11353777,    Initialized release 1.0.1.
11353777,    Fixed version number before release 1.0.0.
11353777,"    Improved test framework, added missing dependencies."
11353777,    Removed bad configuration
11353777,    Imported bundle from private repository
11353777,    Initial commit
11354231,    Update README.md
11354231,    Initial commit
11354314,    first commit of the projet. So far uploading image and add a video and status work fine
11354364,    Initial commit
11354557,    README
11354557,    Basic CodeIgniter Template
11354557,    
11354557,    Log
11354557,    Basic CodeIgniter Template
11354557,    
11354557,    Log
11354574,    First commit
11354574,    First commit
11354574,    First commit
11354574,"    User login and register, PHPMailer functions"
11354574,"    User login and register, PHPMailer functions"
11354574,    First commit
11354574,    First commit
11354785,    Update to v1.02
11354785,    Updated Readme - Updates Section
11354785,    Reworked Encryption and CRC32 Checksum - Updated README.
11354785,    Cleaned up readme - better formatting in markdown.
11354785,    Fixed negative integer issue when calculating checksums on 32 bit servers.
11354785,    v1.0.0
11354790,    Update catalog readmes
11354790,"    Move USHIS to sub directory, update main readme"
11354790,    Update readme title to match repository name
11354790,    Initial import
11354790,    Update catalog readmes
11354790,    Add SRA catalog
11354790,    Update catalog readmes
11354790,"    Move USHIS to sub directory, update main readme"
11354790,    Update readme title to match repository name
11354790,    Initial import
11354790,    Update meta files based on latest source code policy best practices
11354790,    Initial import
11354838,    first commit
11354869,    Various bug fixes.
11354869,    
11354869,    git-svn-id: https://plugins.svn.wordpress.org/zero-spam/trunk@1191009 b8457f37-d9ea-0310-8a92-e5e31aec5664
11355111,    Initial commit
11355111,    Initial addition of dbcluster-ci
11355111,    Added associated files..
11355297,    Little typo fix
11355297,    Fixed readme about recent code change
11355297,    Fixed readme
11355297,    Fixed readme
11355297,    Fixed newlines
11355297,    Added readme
11355441,    Initial commit
11355460,    Added PurifyCSS and cleaning up assets after compiling
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355460,"    Recreated steilerPhoto blog, in order to use jekyll instead of nanoc"
11355491,    phpunit tests
11355491,    Update README.md
11355491,    added README.md
11355519,    Initial commit
11355519,    all files
11355651,    Login possible
11355651,    Change Readme
11355651,    Initial Commit
11355831,    Update README.md
11355831,    Fixed
11355831,    edited
11355831,    edited Readme
11355831,    Documentation
11355831,    Fixed readme
11355831,    Test
11355831,    Create README.md
11355831,    new features added
11355902,    testing functionality of drop-down
11355902,    Added README.md
11355902,    Edited index.html
11355902,    Uploaded the REST of the boilerplate
11355902,    HTML5 Boilerplate
11355902,    Initial commit
11355959,    Added badge [ci skip]
11355959,    Changed readme [ci skipe]
11355959,    Changed the package name
11355959,    Initial commit
11355971,    first commit
11355971,    start commit
11355974,    Update README.md
11355974,    Docs for new method.
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Update README.md
11355974,    Fix readme.
11355974,    Fix readme.
11355974,    Readme update.
11355974,"    Tweaks, readme."
11356086,    First time files commit
11356086,    
11356086,    Added new repository
11356100,    meh
11356100,    first push
11356153,    Initial commit
11356383,    Update README.md
11356383,    Update README.md
11356383,    Update README.md
11356383,    Initial commit
11356523,    Preparing for 1.5.0 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1174604 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Preparing for 1.4.2 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1130655 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Added redux.
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1050794 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Added redux.
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1050794 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Preparing for 1.5.0 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1174604 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Preparing for 1.4.2 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1130655 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Added redux.
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1050794 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Preparing for 1.5.0 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1174604 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Added redux.
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1050794 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Preparing for 1.5.0 release
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1174604 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356523,    Added redux.
11356523,    
11356523,    git-svn-id: https://plugins.svn.wordpress.org/wp-mail-logging/trunk@1050794 b8457f37-d9ea-0310-8a92-e5e31aec5664
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356530,    EMJ metals
11356731,"    clean up code, update readme"
11356731,    Hello world
11356956,    Initialised repository
11357039,    Initial commit
11357093,    readme
11357166,    Initial commit
11357305,    Update README.md
11357305,    Initial commit
11357312,    Update README.md
11357312,    Update README.md
11357312,    Initial commit
11357329,    Initial commit
11357541,    Update README.md
11357541,    first commit
11357643,    Initial commit
11357660,    Initial commit
11357731,    Initial commit
11357884,    Initial commit
11357901,    add EOM notice to readme
11357901,    update badge URLs
11357901,    add Scrutinizer code coverage badges
11357901,    move model class into its own package
11357901,    
11357901,"    This way, there is no longer a circular development dependency"
11357901,    data-fixtures -> common -> data-fixtures.
11357901,"    update the readme, add LICENSE"
11357901,    initialize the package
11357901,    add a readme
11357901,    document the library usage
11357901,    add a readme
11357901,    add accidentally removed newline and fix a typo
11357901,    include the Scrutinizer Quality Score in the readme
11357901,    update readme
11357901,    initialize the library directory structure
11358041,    Initial commit
11358047,    Update README
11358047,    Bump version release v1.2.8
11358047,    Updates to release v1.2.5
11358047,    Updates to release v1.2.3
11358047,    Updates to release v1.2.3
11358047,    Fixing missing ' in sticky tabs option variables
11358047,"    Update to release v1.2.2 - fix #29, fix #31"
11358047,    Update to release v1.2.1
11358047,    Update project status badges
11358047,    Update packagist stats
11358047,    Upgrade to release v1.1.0
11358047,    Update docs for new plugin feature
11358047,    Initial release
11358047,    Initial release
11358047,    Initial release
11358047,    Initial commit
11358047,    Updates to release v1.2.5
11358047,    Updates to release v1.2.3
11358047,"    Update to release v1.2.2 - fix #29, fix #31"
11358047,    Update to release v1.2.1
11358047,    Fix #15: Add pluginEvents property to register TabsX events
11358047,    Initial release
11358083,    Updated readme.
11358083,    Initial public commit.
11358083,    Initial public commit.
11358111,    readme
11358111,    updating static model graph
11358111,    image in markdown always puzzled me
11358111,    changing vg to png since github does not longer accept svg
11358111,    better readme with model
11358111,    adding uuid for commentary and creation date for content
11358111,    adding travis status into readme with link
11358111,    adding travis status into readme
11358111,    switching to dokudoki white magic stage
11358111,    some comments and doc
11358111,    updating readme
11358111,    start the model
11358111,    Initial commit
